class,bruises%3F,gill-spacing,gill-size,gill-color,stalk-root,ring-type,spore-print-color
'e','f','w','n','w','b','e','w'
'p','f','c','b','p','b','l','h'
'p','t','c','b','h','b','p','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','e','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','n','w','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','t','c','b','p','b','p','h'
'p','f','c','n','b','b','e','w'
'e','t','c','b','w','b','e','w'
'e','f','w','n','w','b','e','w'
'p','t','c','b','g','b','p','r'
'p','f','c','n','w','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','n','b','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','t','c','b','p','b','p','h'
'e','f','c','n','u','b','f','h'
'p','f','c','n','b','b','e','w'
'p','t','c','b','g','b','p','r'
'p','f','c','n','b','b','e','w'
'p','t','c','b','w','b','p','h'
'p','t','c','b','w','b','p','h'
'e','t','c','b','e','b','e','w'
'p','t','c','b','w','b','p','h'
'e','f','w','n','w','b','e','w'
'p','f','c','b','p','b','l','h'
'e','f','c','n','w','b','f','h'
'p','t','c','b','w','b','p','h'
'p','t','c','b','r','b','p','r'
'p','f','c','b','p','b','l','h'
'p','t','c','b','h','b','p','h'
'p','f','c','n','b','b','e','w'
'p','f','c','b','g','b','l','h'
'p','t','c','b','h','b','p','h'
'p','t','c','b','h','b','p','h'
'p','f','c','n','b','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','n','b','b','e','w'
'p','t','c','b','g','b','p','r'
'p','f','c','b','g','b','l','h'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','t','c','b','e','b','e','w'
'e','f','c','n','p','b','f','h'
'p','t','c','b','p','b','p','h'
'p','f','c','b','g','b','l','h'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','c','b','y','b','p','n'
'p','f','c','n','b','b','e','w'
'e','f','c','b','o','b','p','n'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','w','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','t','c','b','w','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','g','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','g','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','w','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','g','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','p','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','g','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','g','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','p','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','w','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','p','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','c','b','o','b','p','o'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','g','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','g','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','w','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','b','w','c','n','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','c','b','n','b','p','y'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','c','b','n','b','p','o'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','g','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','p','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','p','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','p','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','c','b','n','b','p','b'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','p','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','w','b','p','b','p','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'e','f','c','b','o','b','p','y'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','b','w','c','n','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','c','n','b','b','e','w'
